id,source_pattern,target_pattern,slots,scene,priority,template_type,example_source,example_target,notes,review_status,provenance
TPL-0630,现在{person:PERSON}觉得{np:NP}怎么样？,而家{person}覺得{np}點呀？,"NP,PERSON",general,82,opinion,现在他觉得这个文件怎么样？,而家佢覺得呢份文件點呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0631,等一下{person:PERSON}觉得{np:NP}怎么样？,等陣{person}覺得{np}點呀？,"NP,PERSON",general,82,opinion,等一下他觉得这个文件怎么样？,等陣佢覺得呢份文件點呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0632,下次{person:PERSON}觉得{np:NP}怎么样？,下次{person}覺得{np}點呀？,"NP,PERSON",general,82,opinion,下次他觉得这个文件怎么样？,下次佢覺得呢份文件點呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0633,我对{np:NP}有兴趣。,我對{np}有興趣。,NP,general,82,interest,我对这个文件有兴趣。,我對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0634,今天我对{np:NP}有兴趣。,今日我對{np}有興趣。,NP,general,82,interest,今天我对这个文件有兴趣。,今日我對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0635,明天我对{np:NP}有兴趣。,聽日我對{np}有興趣。,NP,general,82,interest,明天我对这个文件有兴趣。,聽日我對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0636,现在我对{np:NP}有兴趣。,而家我對{np}有興趣。,NP,general,82,interest,现在我对这个文件有兴趣。,而家我對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0637,等一下我对{np:NP}有兴趣。,等陣我對{np}有興趣。,NP,general,82,interest,等一下我对这个文件有兴趣。,等陣我對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0638,下次我对{np:NP}有兴趣。,下次我對{np}有興趣。,NP,general,82,interest,下次我对这个文件有兴趣。,下次我對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0639,你对{np:NP}有兴趣。,你對{np}有興趣。,NP,general,82,interest,你对这个文件有兴趣。,你對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0640,今天你对{np:NP}有兴趣。,今日你對{np}有興趣。,NP,general,82,interest,今天你对这个文件有兴趣。,今日你對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0641,明天你对{np:NP}有兴趣。,聽日你對{np}有興趣。,NP,general,82,interest,明天你对这个文件有兴趣。,聽日你對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0642,现在你对{np:NP}有兴趣。,而家你對{np}有興趣。,NP,general,82,interest,现在你对这个文件有兴趣。,而家你對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0643,等一下你对{np:NP}有兴趣。,等陣你對{np}有興趣。,NP,general,82,interest,等一下你对这个文件有兴趣。,等陣你對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0644,下次你对{np:NP}有兴趣。,下次你對{np}有興趣。,NP,general,82,interest,下次你对这个文件有兴趣。,下次你對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0645,我们对{np:NP}有兴趣。,我哋對{np}有興趣。,NP,general,82,interest,我们对这个文件有兴趣。,我哋對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0646,今天我们对{np:NP}有兴趣。,今日我哋對{np}有興趣。,NP,general,82,interest,今天我们对这个文件有兴趣。,今日我哋對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0647,明天我们对{np:NP}有兴趣。,聽日我哋對{np}有興趣。,NP,general,82,interest,明天我们对这个文件有兴趣。,聽日我哋對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0648,现在我们对{np:NP}有兴趣。,而家我哋對{np}有興趣。,NP,general,82,interest,现在我们对这个文件有兴趣。,而家我哋對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0649,等一下我们对{np:NP}有兴趣。,等陣我哋對{np}有興趣。,NP,general,82,interest,等一下我们对这个文件有兴趣。,等陣我哋對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0650,下次我们对{np:NP}有兴趣。,下次我哋對{np}有興趣。,NP,general,82,interest,下次我们对这个文件有兴趣。,下次我哋對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0651,{person:PERSON}对{np:NP}有兴趣。,{person}對{np}有興趣。,"NP,PERSON",general,82,interest,他对这个文件有兴趣。,佢對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0652,今天{person:PERSON}对{np:NP}有兴趣。,今日{person}對{np}有興趣。,"NP,PERSON",general,82,interest,今天他对这个文件有兴趣。,今日佢對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0653,明天{person:PERSON}对{np:NP}有兴趣。,聽日{person}對{np}有興趣。,"NP,PERSON",general,82,interest,明天他对这个文件有兴趣。,聽日佢對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0654,现在{person:PERSON}对{np:NP}有兴趣。,而家{person}對{np}有興趣。,"NP,PERSON",general,82,interest,现在他对这个文件有兴趣。,而家佢對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0655,等一下{person:PERSON}对{np:NP}有兴趣。,等陣{person}對{np}有興趣。,"NP,PERSON",general,82,interest,等一下他对这个文件有兴趣。,等陣佢對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0656,下次{person:PERSON}对{np:NP}有兴趣。,下次{person}對{np}有興趣。,"NP,PERSON",general,82,interest,下次他对这个文件有兴趣。,下次佢對呢份文件有興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0657,我对{np:NP}没有兴趣。,我對{np}冇興趣。,NP,general,82,no_interest,我对这个文件没有兴趣。,我對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0658,今天我对{np:NP}没有兴趣。,今日我對{np}冇興趣。,NP,general,82,no_interest,今天我对这个文件没有兴趣。,今日我對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0659,明天我对{np:NP}没有兴趣。,聽日我對{np}冇興趣。,NP,general,82,no_interest,明天我对这个文件没有兴趣。,聽日我對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0660,现在我对{np:NP}没有兴趣。,而家我對{np}冇興趣。,NP,general,82,no_interest,现在我对这个文件没有兴趣。,而家我對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0661,等一下我对{np:NP}没有兴趣。,等陣我對{np}冇興趣。,NP,general,82,no_interest,等一下我对这个文件没有兴趣。,等陣我對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0662,下次我对{np:NP}没有兴趣。,下次我對{np}冇興趣。,NP,general,82,no_interest,下次我对这个文件没有兴趣。,下次我對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0663,你对{np:NP}没有兴趣。,你對{np}冇興趣。,NP,general,82,no_interest,你对这个文件没有兴趣。,你對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0664,今天你对{np:NP}没有兴趣。,今日你對{np}冇興趣。,NP,general,82,no_interest,今天你对这个文件没有兴趣。,今日你對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0665,明天你对{np:NP}没有兴趣。,聽日你對{np}冇興趣。,NP,general,82,no_interest,明天你对这个文件没有兴趣。,聽日你對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0666,现在你对{np:NP}没有兴趣。,而家你對{np}冇興趣。,NP,general,82,no_interest,现在你对这个文件没有兴趣。,而家你對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0667,等一下你对{np:NP}没有兴趣。,等陣你對{np}冇興趣。,NP,general,82,no_interest,等一下你对这个文件没有兴趣。,等陣你對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0668,下次你对{np:NP}没有兴趣。,下次你對{np}冇興趣。,NP,general,82,no_interest,下次你对这个文件没有兴趣。,下次你對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0669,我们对{np:NP}没有兴趣。,我哋對{np}冇興趣。,NP,general,82,no_interest,我们对这个文件没有兴趣。,我哋對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0670,今天我们对{np:NP}没有兴趣。,今日我哋對{np}冇興趣。,NP,general,82,no_interest,今天我们对这个文件没有兴趣。,今日我哋對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0671,明天我们对{np:NP}没有兴趣。,聽日我哋對{np}冇興趣。,NP,general,82,no_interest,明天我们对这个文件没有兴趣。,聽日我哋對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0672,现在我们对{np:NP}没有兴趣。,而家我哋對{np}冇興趣。,NP,general,82,no_interest,现在我们对这个文件没有兴趣。,而家我哋對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0673,等一下我们对{np:NP}没有兴趣。,等陣我哋對{np}冇興趣。,NP,general,82,no_interest,等一下我们对这个文件没有兴趣。,等陣我哋對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0674,下次我们对{np:NP}没有兴趣。,下次我哋對{np}冇興趣。,NP,general,82,no_interest,下次我们对这个文件没有兴趣。,下次我哋對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0675,{person:PERSON}对{np:NP}没有兴趣。,{person}對{np}冇興趣。,"NP,PERSON",general,82,no_interest,他对这个文件没有兴趣。,佢對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0676,今天{person:PERSON}对{np:NP}没有兴趣。,今日{person}對{np}冇興趣。,"NP,PERSON",general,82,no_interest,今天他对这个文件没有兴趣。,今日佢對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0677,明天{person:PERSON}对{np:NP}没有兴趣。,聽日{person}對{np}冇興趣。,"NP,PERSON",general,82,no_interest,明天他对这个文件没有兴趣。,聽日佢對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0678,现在{person:PERSON}对{np:NP}没有兴趣。,而家{person}對{np}冇興趣。,"NP,PERSON",general,82,no_interest,现在他对这个文件没有兴趣。,而家佢對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0679,等一下{person:PERSON}对{np:NP}没有兴趣。,等陣{person}對{np}冇興趣。,"NP,PERSON",general,82,no_interest,等一下他对这个文件没有兴趣。,等陣佢對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0680,下次{person:PERSON}对{np:NP}没有兴趣。,下次{person}對{np}冇興趣。,"NP,PERSON",general,82,no_interest,下次他对这个文件没有兴趣。,下次佢對呢份文件冇興趣。,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0681,我把{np:NP}放在哪里了？,我將{np}放咗喺邊度呀？,NP,general,82,placed_where,我把这个文件放在哪里了？,我將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0682,今天我把{np:NP}放在哪里了？,今日我將{np}放咗喺邊度呀？,NP,general,82,placed_where,今天我把这个文件放在哪里了？,今日我將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0683,明天我把{np:NP}放在哪里了？,聽日我將{np}放咗喺邊度呀？,NP,general,82,placed_where,明天我把这个文件放在哪里了？,聽日我將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0684,现在我把{np:NP}放在哪里了？,而家我將{np}放咗喺邊度呀？,NP,general,82,placed_where,现在我把这个文件放在哪里了？,而家我將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0685,等一下我把{np:NP}放在哪里了？,等陣我將{np}放咗喺邊度呀？,NP,general,82,placed_where,等一下我把这个文件放在哪里了？,等陣我將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0686,下次我把{np:NP}放在哪里了？,下次我將{np}放咗喺邊度呀？,NP,general,82,placed_where,下次我把这个文件放在哪里了？,下次我將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0687,你把{np:NP}放在哪里了？,你將{np}放咗喺邊度呀？,NP,general,82,placed_where,你把这个文件放在哪里了？,你將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0688,今天你把{np:NP}放在哪里了？,今日你將{np}放咗喺邊度呀？,NP,general,82,placed_where,今天你把这个文件放在哪里了？,今日你將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0689,明天你把{np:NP}放在哪里了？,聽日你將{np}放咗喺邊度呀？,NP,general,82,placed_where,明天你把这个文件放在哪里了？,聽日你將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0690,现在你把{np:NP}放在哪里了？,而家你將{np}放咗喺邊度呀？,NP,general,82,placed_where,现在你把这个文件放在哪里了？,而家你將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0691,等一下你把{np:NP}放在哪里了？,等陣你將{np}放咗喺邊度呀？,NP,general,82,placed_where,等一下你把这个文件放在哪里了？,等陣你將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0692,下次你把{np:NP}放在哪里了？,下次你將{np}放咗喺邊度呀？,NP,general,82,placed_where,下次你把这个文件放在哪里了？,下次你將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0693,我们把{np:NP}放在哪里了？,我哋將{np}放咗喺邊度呀？,NP,general,82,placed_where,我们把这个文件放在哪里了？,我哋將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0694,今天我们把{np:NP}放在哪里了？,今日我哋將{np}放咗喺邊度呀？,NP,general,82,placed_where,今天我们把这个文件放在哪里了？,今日我哋將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0695,明天我们把{np:NP}放在哪里了？,聽日我哋將{np}放咗喺邊度呀？,NP,general,82,placed_where,明天我们把这个文件放在哪里了？,聽日我哋將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0696,现在我们把{np:NP}放在哪里了？,而家我哋將{np}放咗喺邊度呀？,NP,general,82,placed_where,现在我们把这个文件放在哪里了？,而家我哋將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0697,等一下我们把{np:NP}放在哪里了？,等陣我哋將{np}放咗喺邊度呀？,NP,general,82,placed_where,等一下我们把这个文件放在哪里了？,等陣我哋將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0698,下次我们把{np:NP}放在哪里了？,下次我哋將{np}放咗喺邊度呀？,NP,general,82,placed_where,下次我们把这个文件放在哪里了？,下次我哋將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0699,{person:PERSON}把{np:NP}放在哪里了？,{person}將{np}放咗喺邊度呀？,"NP,PERSON",general,82,placed_where,他把这个文件放在哪里了？,佢將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0700,今天{person:PERSON}把{np:NP}放在哪里了？,今日{person}將{np}放咗喺邊度呀？,"NP,PERSON",general,82,placed_where,今天他把这个文件放在哪里了？,今日佢將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0701,明天{person:PERSON}把{np:NP}放在哪里了？,聽日{person}將{np}放咗喺邊度呀？,"NP,PERSON",general,82,placed_where,明天他把这个文件放在哪里了？,聽日佢將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0702,现在{person:PERSON}把{np:NP}放在哪里了？,而家{person}將{np}放咗喺邊度呀？,"NP,PERSON",general,82,placed_where,现在他把这个文件放在哪里了？,而家佢將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0703,等一下{person:PERSON}把{np:NP}放在哪里了？,等陣{person}將{np}放咗喺邊度呀？,"NP,PERSON",general,82,placed_where,等一下他把这个文件放在哪里了？,等陣佢將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0704,下次{person:PERSON}把{np:NP}放在哪里了？,下次{person}將{np}放咗喺邊度呀？,"NP,PERSON",general,82,placed_where,下次他把这个文件放在哪里了？,下次佢將呢份文件放咗喺邊度呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0705,我可以把{np:NP}带走吗？,我可唔可以將{np}拎走呀？,NP,general,82,take_away,我可以把这个文件带走吗？,我可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0706,今天我可以把{np:NP}带走吗？,今日我可唔可以將{np}拎走呀？,NP,general,82,take_away,今天我可以把这个文件带走吗？,今日我可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0707,明天我可以把{np:NP}带走吗？,聽日我可唔可以將{np}拎走呀？,NP,general,82,take_away,明天我可以把这个文件带走吗？,聽日我可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0708,现在我可以把{np:NP}带走吗？,而家我可唔可以將{np}拎走呀？,NP,general,82,take_away,现在我可以把这个文件带走吗？,而家我可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0709,等一下我可以把{np:NP}带走吗？,等陣我可唔可以將{np}拎走呀？,NP,general,82,take_away,等一下我可以把这个文件带走吗？,等陣我可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0710,下次我可以把{np:NP}带走吗？,下次我可唔可以將{np}拎走呀？,NP,general,82,take_away,下次我可以把这个文件带走吗？,下次我可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0711,你可以把{np:NP}带走吗？,你可唔可以將{np}拎走呀？,NP,general,82,take_away,你可以把这个文件带走吗？,你可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0712,今天你可以把{np:NP}带走吗？,今日你可唔可以將{np}拎走呀？,NP,general,82,take_away,今天你可以把这个文件带走吗？,今日你可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0713,明天你可以把{np:NP}带走吗？,聽日你可唔可以將{np}拎走呀？,NP,general,82,take_away,明天你可以把这个文件带走吗？,聽日你可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0714,现在你可以把{np:NP}带走吗？,而家你可唔可以將{np}拎走呀？,NP,general,82,take_away,现在你可以把这个文件带走吗？,而家你可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0715,等一下你可以把{np:NP}带走吗？,等陣你可唔可以將{np}拎走呀？,NP,general,82,take_away,等一下你可以把这个文件带走吗？,等陣你可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0716,下次你可以把{np:NP}带走吗？,下次你可唔可以將{np}拎走呀？,NP,general,82,take_away,下次你可以把这个文件带走吗？,下次你可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0717,我们可以把{np:NP}带走吗？,我哋可唔可以將{np}拎走呀？,NP,general,82,take_away,我们可以把这个文件带走吗？,我哋可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0718,今天我们可以把{np:NP}带走吗？,今日我哋可唔可以將{np}拎走呀？,NP,general,82,take_away,今天我们可以把这个文件带走吗？,今日我哋可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0719,明天我们可以把{np:NP}带走吗？,聽日我哋可唔可以將{np}拎走呀？,NP,general,82,take_away,明天我们可以把这个文件带走吗？,聽日我哋可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0720,现在我们可以把{np:NP}带走吗？,而家我哋可唔可以將{np}拎走呀？,NP,general,82,take_away,现在我们可以把这个文件带走吗？,而家我哋可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0721,等一下我们可以把{np:NP}带走吗？,等陣我哋可唔可以將{np}拎走呀？,NP,general,82,take_away,等一下我们可以把这个文件带走吗？,等陣我哋可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0722,下次我们可以把{np:NP}带走吗？,下次我哋可唔可以將{np}拎走呀？,NP,general,82,take_away,下次我们可以把这个文件带走吗？,下次我哋可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0723,{person:PERSON}可以把{np:NP}带走吗？,{person}可唔可以將{np}拎走呀？,"NP,PERSON",general,82,take_away,他可以把这个文件带走吗？,佢可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0724,今天{person:PERSON}可以把{np:NP}带走吗？,今日{person}可唔可以將{np}拎走呀？,"NP,PERSON",general,82,take_away,今天他可以把这个文件带走吗？,今日佢可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0725,明天{person:PERSON}可以把{np:NP}带走吗？,聽日{person}可唔可以將{np}拎走呀？,"NP,PERSON",general,82,take_away,明天他可以把这个文件带走吗？,聽日佢可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0726,现在{person:PERSON}可以把{np:NP}带走吗？,而家{person}可唔可以將{np}拎走呀？,"NP,PERSON",general,82,take_away,现在他可以把这个文件带走吗？,而家佢可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0727,等一下{person:PERSON}可以把{np:NP}带走吗？,等陣{person}可唔可以將{np}拎走呀？,"NP,PERSON",general,82,take_away,等一下他可以把这个文件带走吗？,等陣佢可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0728,下次{person:PERSON}可以把{np:NP}带走吗？,下次{person}可唔可以將{np}拎走呀？,"NP,PERSON",general,82,take_away,下次他可以把这个文件带走吗？,下次佢可唔可以將呢份文件拎走呀？,systematically generated compositional template,generated_candidate,controlled_generation_v1.0
TPL-0729,请问，我要{number:NUMBER}{item:ITEM}。,唔該問聲，我要{number}{item}。,"NUMBER,ITEM",shopping,85,quantity_purchase,请问，我要两个充电器。,唔該問聲，我要兩個充電器。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0730,我想问一下，我要{number:NUMBER}{item:ITEM}。,我想問下，我要{number}{item}。,"NUMBER,ITEM",shopping,85,quantity_purchase,我想问一下，我要两个充电器。,我想問下，我要兩個充電器。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0731,麻烦问一下，我要{number:NUMBER}{item:ITEM}。,唔該問下，我要{number}{item}。,"NUMBER,ITEM",shopping,85,quantity_purchase,麻烦问一下，我要两个充电器。,唔該問下，我要兩個充電器。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0732,有没有{color:ADJ}的{item:ITEM}？,有冇{color}嘅{item}呀？,"ADJ,ITEM",shopping,85,color_item,有没有黑色的充电器？,有冇黑色嘅充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0733,请问，有没有{color:ADJ}的{item:ITEM}？,唔該問聲，有冇{color}嘅{item}呀？,"ADJ,ITEM",shopping,85,color_item,请问，有没有黑色的充电器？,唔該問聲，有冇黑色嘅充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0734,我想问一下，有没有{color:ADJ}的{item:ITEM}？,我想問下，有冇{color}嘅{item}呀？,"ADJ,ITEM",shopping,85,color_item,我想问一下，有没有黑色的充电器？,我想問下，有冇黑色嘅充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0735,麻烦问一下，有没有{color:ADJ}的{item:ITEM}？,唔該問下，有冇{color}嘅{item}呀？,"ADJ,ITEM",shopping,85,color_item,麻烦问一下，有没有黑色的充电器？,唔該問下，有冇黑色嘅充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0736,{item:ITEM}多少钱？,{item}幾多錢呀？,ITEM,shopping,85,price,充电器多少钱？,充電器幾多錢呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0737,请问，{item:ITEM}多少钱？,唔該問聲，{item}幾多錢呀？,ITEM,shopping,85,price,请问，充电器多少钱？,唔該問聲，充電器幾多錢呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0738,我想问一下，{item:ITEM}多少钱？,我想問下，{item}幾多錢呀？,ITEM,shopping,85,price,我想问一下，充电器多少钱？,我想問下，充電器幾多錢呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0739,麻烦问一下，{item:ITEM}多少钱？,唔該問下，{item}幾多錢呀？,ITEM,shopping,85,price,麻烦问一下，充电器多少钱？,唔該問下，充電器幾多錢呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0740,我可以试一下{item:ITEM}吗？,我可唔可以試下{item}呀？,ITEM,shopping,85,try_item,我可以试一下充电器吗？,我可唔可以試下充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0741,请问，我可以试一下{item:ITEM}吗？,唔該問聲，我可唔可以試下{item}呀？,ITEM,shopping,85,try_item,请问，我可以试一下充电器吗？,唔該問聲，我可唔可以試下充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0742,我想问一下，我可以试一下{item:ITEM}吗？,我想問下，我可唔可以試下{item}呀？,ITEM,shopping,85,try_item,我想问一下，我可以试一下充电器吗？,我想問下，我可唔可以試下充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0743,麻烦问一下，我可以试一下{item:ITEM}吗？,唔該問下，我可唔可以試下{item}呀？,ITEM,shopping,85,try_item,麻烦问一下，我可以试一下充电器吗？,唔該問下，我可唔可以試下充電器呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0744,请问，我要去{place:PLACE}。,唔該問聲，我要去{place}。,PLACE,transport,85,destination,请问，我要去机场。,唔該問聲，我要去機場。,scene template variant,generated_candidate,controlled_generation_v1.0
