dataset,id,source,source_traditional,target,reason,review_status,provenance
lexicon,LEX-1814,纵横,縱橫,縱橫,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1815,细致,細緻,細緻,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1816,细节,細節,細節,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1817,统筹,統籌,統籌,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1818,缂丝,緙絲,緙絲,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1819,翻版,翻版,翻版,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1820,职权,職權,職權,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1821,胭脂,胭脂,胭脂,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1822,脆弱,脆弱,脆弱,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1823,脱节,脫節,脫節,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1824,腊肠,臘腸,臘腸,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1825,膨胀,膨脹,膨脹,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1826,臀部,臀部,臀部,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1827,自卑,自卑,自卑,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1828,自满,自滿,自滿,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1829,致敬,致敬,致敬,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1830,舞蹈,舞蹈,舞蹈,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1831,船舶,船舶,船舶,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1832,节俭,節儉,節儉,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1833,节育,節育,節育,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1834,荒芜,荒蕪,荒蕪,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1835,荧光,熒光,熒光,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1836,获悉,獲悉,獲悉,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1837,营业,營業,營業,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1839,薄荷,薄荷,薄荷,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1840,虚构,虛構,虛構,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1841,蛊惑,蠱惑,蠱惑,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1842,蛮横,蠻橫,蠻橫,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1843,融洽,融洽,融洽,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1844,螺丝,螺絲,螺絲,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1845,街坊,街坊,街坊,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1846,街童,街童,街童,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1847,补偿,補償,補償,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1848,衰弱,衰弱,衰弱,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1849,袭击,襲擊,襲擊,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1850,裁判,裁判,裁判,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1851,规模,規模,規模,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1852,讽刺,諷刺,諷刺,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1853,评选,評選,評選,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1854,诋毁,詆譭,詆譭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1855,诗歌,詩歌,詩歌,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1856,诧异,詫異,詫異,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1857,谦虚,謙虛,謙虛,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1858,豪华,豪華,豪華,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1859,财产,財產,財產,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1860,财富,財富,財富,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1861,财政,財政,財政,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1862,贤惠,賢惠,賢惠,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1863,贫穷,貧窮,貧窮,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1864,贷款,貸款,貸款,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1865,赔偿,賠償,賠償,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1866,赞叹,讚歎,讚歎,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1869,赞誉,讚譽,讚譽,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1871,踏实,踏實,踏實,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1872,身体,身體,身體,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1873,躲避,躲避,躲避,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1874,轮廓,輪廓,輪廓,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1875,轻微,輕微,輕微,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1876,辛劳,辛勞,辛勞,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1877,辞职,辭職,辭職,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1878,辩驳,辯駁,辯駁,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1879,追溯,追溯,追溯,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1880,追究,追究,追究,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1881,逃避,逃避,逃避,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1882,选拔,選拔,選拔,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1883,选择,選擇,選擇,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1884,途径,途徑,途徑,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1885,造型,造型,造型,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1886,遭殃,遭殃,遭殃,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1887,遵守,遵守,遵守,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1888,邋遢,邋遢,邋遢,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1890,野蛮,野蠻,野蠻,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1891,鉴于,鑑於,鑑於,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1895,锦标,錦標,錦標,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1897,闪燃,閃燃,閃燃,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1898,闪耀,閃耀,閃耀,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1899,阶级,階級,階級,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1900,阻挡,阻擋,阻擋,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1901,陆军,陸軍,陸軍,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1902,限制,限制,限制,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1903,隐蔽,隱蔽,隱蔽,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1904,隐藏,隱藏,隱藏,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1905,雀跃,雀躍,雀躍,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1906,雄伟,雄偉,雄偉,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1907,雄壮,雄壯,雄壯,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1908,集体,集體,集體,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1909,雇主,僱主,僱主,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1910,雇佣,僱傭,僱傭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1911,震惊,震驚,震驚,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1912,顽强,頑強,頑強,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1913,颁布,頒佈,頒佈,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1914,飞翔,飛翔,飛翔,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1916,馄饨,餛飩,餛飩,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1917,驻守,駐守,駐守,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1918,魔术,魔術,魔術,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1919,魔鬼,魔鬼,魔鬼,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1920,麋鹿,麋鹿,麋鹿,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1921,麒麟,麒麟,麒麟,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1922,麝鼠,麝鼠,麝鼠,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1923,鼓励,鼓勵,鼓勵,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1924,鼓噪,鼓譟,鼓譟,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1925,鼓舞,鼓舞,鼓舞,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1926,理论上,理論上,理論上,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1927,无线电,無線電,無線電,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1928,电视剧,電視劇,電視劇,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1929,世界上,世界上,世界上,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1930,开玩笑,開玩笑,開玩笑,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1931,猪扒包,豬扒包,豬扒包,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1932,出入口,出入口,出入口,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1933,出风头,出風頭,出風頭,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1934,发脾气,發脾氣,發脾氣,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1935,化合物,化合物,化合物,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1936,几十年,幾十年,幾十年,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1937,交响乐,交響樂,交響樂,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1938,十字架,十字架,十字架,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1939,紫外线,紫外線,紫外線,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1940,霓虹灯,霓虹燈,霓虹燈,source_s2t_equals_target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
templates,TPL-0063,我可能会迟到。,我可能會遲到。,我可能會遲到。,source_s2t_equals_target,draft_curated,curated_v0.1
rules,RUL-0029,VERB + 过,VERB + 過,VERB + 過,source_s2t_equals_target,draft_curated,curated_v0.1
rules,RUL-0066,我 + VERB + 先,我 + VERB + 先,我 + VERB + 先,source_s2t_equals_target,draft_curated,curated_v0.1
rules,RUL-0104,做完 + NP,做完 + NP,做完 + NP,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0105,非常 + ADJ,非常 + ADJ,非常 + ADJ,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0106,特别 + ADJ,特別 + ADJ,特別 + ADJ,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0120,任何人,任何人,任何人,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0126,下次,下次,下次,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0135,以前,以前,以前,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0142,带 + NP,帶 + NP,帶 + NP,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0165,一份文件,一份文件,一份文件,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0166,一间房,一間房,一間房,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0169,一杯茶,一杯茶,一杯茶,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0177,开门,開門,開門,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0182,排队,排隊,排隊,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0197,比较 + ADJ,比較 + ADJ,比較 + ADJ,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
rules,RUL-0199,下个星期,下個星期,下個星期,source_s2t_equals_target,generated_candidate,controlled_generation_v1.0
tests,TST-0001,你好。,你好。,你好。,source_s2t_equals_expected_target,active,
tests,TST-0033,我叫小陈。,我叫小陳。,我叫小陳。,source_s2t_equals_expected_target,active,
tests,TST-0057,我记得。,我記得。,我記得。,source_s2t_equals_expected_target,active,
tests,TST-0058,我觉得可以。,我覺得可以。,我覺得可以。,source_s2t_equals_expected_target,active,
tests,TST-0063,我同意。,我同意。,我同意。,source_s2t_equals_expected_target,active,
tests,TST-0107,我要一杯热水。,我要一杯熱水。,我要一杯熱水。,source_s2t_equals_expected_target,active,
tests,TST-0108,我要一杯冻水。,我要一杯凍水。,我要一杯凍水。,source_s2t_equals_expected_target,active,
tests,TST-0114,少辣。,少辣。,少辣。,source_s2t_equals_expected_target,active,
tests,TST-0133,我要打包。,我要打包。,我要打包。,source_s2t_equals_expected_target,active,
tests,TST-0171,我想换一个。,我想換一個。,我想換一個。,source_s2t_equals_expected_target,active,
tests,TST-0172,我想退货。,我想退貨。,我想退貨。,source_s2t_equals_expected_target,active,
tests,TST-0175,我有收据。,我有收據。,我有收據。,source_s2t_equals_expected_target,active,
tests,TST-0219,我要去中环。,我要去中環。,我要去中環。,source_s2t_equals_expected_target,active,
tests,TST-0236,我赶时间。,我趕時間。,我趕時間。,source_s2t_equals_expected_target,active,
tests,TST-0246,我想办理入住。,我想辦理入住。,我想辦理入住。,source_s2t_equals_expected_target,active,
tests,TST-0247,我想退房。,我想退房。,我想退房。,source_s2t_equals_expected_target,active,
tests,TST-0281,我可能会迟到。,我可能會遲到。,我可能會遲到。,source_s2t_equals_expected_target,active,
tests,TST-0306,祝你生日快乐。,祝你生日快樂。,祝你生日快樂。,source_s2t_equals_expected_target,active,
tests,TST-0308,一路顺风。,一路順風。,一路順風。,source_s2t_equals_expected_target,active,
tests,TST-0309,下次再约。,下次再約。,下次再約。,source_s2t_equals_expected_target,active,
tests,TST-0336,我会尽快完成。,我會盡快完成。,我會盡快完成。,source_s2t_equals_expected_target,active,
tests,TST-0368,我头痛。,我頭痛。,我頭痛。,source_s2t_equals_expected_target,active,
tests,TST-0370,我喉咙痛。,我喉嚨痛。,我喉嚨痛。,source_s2t_equals_expected_target,active,
tests,TST-0371,我发烧。,我發燒。,我發燒。,source_s2t_equals_expected_target,active,
tests,TST-0376,我头晕。,我頭暈。,我頭暈。,source_s2t_equals_expected_target,active,
tests,TST-0387,我有糖尿病。,我有糖尿病。,我有糖尿病。,source_s2t_equals_expected_target,active,
tests,TST-0388,我有高血压。,我有高血壓。,我有高血壓。,source_s2t_equals_expected_target,active,
tests,TST-0421,我要一杯水。,我要一杯水。,我要一杯水。,source_s2t_equals_expected_target,active,TPL-0033
tests,TST-0422,我要去机场。,我要去機場。,我要去機場。,source_s2t_equals_expected_target,active,TPL-0034
tests,TST-0442,越快越好。,越快越好。,越快越好。,source_s2t_equals_expected_target,active,TPL-0059
tests,TST-0445,我三点到。,我三點到。,我三點到。,source_s2t_equals_expected_target,active,TPL-0064
tests,TST-0449,我要两杯水。,我要兩杯水。,我要兩杯水。,source_s2t_equals_expected_target,active,TPL-0070
tests,TST-0483,我去过香港。,我去過香港。,我去過香港。,source_s2t_equals_expected_target,active,RUL-0029
tests,TST-0604,我想刷牙。,我想刷牙。,我想刷牙。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0711,我想跑步。,我想跑步。,我想跑步。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0765,我想等人。,我想等人。,我想等人。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0788,我想上网。,我想上網。,我想上網。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0808,我想做家务。,我想做家務。,我想做家務。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0843,我想开门。,我想開門。,我想開門。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0853,我想开灯。,我想開燈。,我想開燈。,source_s2t_equals_expected_target,review_pending,generated_from_frame_001
tests,TST-0876,下个月我会开门。,下個月我會開門。,下個月我會開門。,source_s2t_equals_expected_target,review_pending,generated_from_frame_012
tests,TST-0877,三点我会刷牙。,三點我會刷牙。,三點我會刷牙。,source_s2t_equals_expected_target,review_pending,generated_from_frame_012
tests,TST-0903,开会之前我会做家务。,開會之前我會做家務。,開會之前我會做家務。,source_s2t_equals_expected_target,review_pending,generated_from_frame_012
tests,TST-0904,开会之前我会开灯。,開會之前我會開燈。,開會之前我會開燈。,source_s2t_equals_expected_target,review_pending,generated_from_frame_012
tests,TST-0949,我要一杯咖啡。,我要一杯咖啡。,我要一杯咖啡。,source_s2t_equals_expected_target,review_pending,generated_from_frame_022
tests,TST-0955,我要一份河粉。,我要一份河粉。,我要一份河粉。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-0966,我要一杯果汁。,我要一杯果汁。,我要一杯果汁。,source_s2t_equals_expected_target,review_pending,generated_from_frame_022
tests,TST-0983,我要一杯汽水。,我要一杯汽水。,我要一杯汽水。,source_s2t_equals_expected_target,review_pending,generated_from_frame_022
tests,TST-0989,我要一份牛肉。,我要一份牛肉。,我要一份牛肉。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1000,我要一杯鸳鸯。,我要一杯鴛鴦。,我要一杯鴛鴦。,source_s2t_equals_expected_target,review_pending,generated_from_frame_022
tests,TST-1006,我要一份虾。,我要一份蝦。,我要一份蝦。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1017,我要一杯白酒。,我要一杯白酒。,我要一杯白酒。,source_s2t_equals_expected_target,review_pending,generated_from_frame_022
tests,TST-1054,我要一份蛋糕。,我要一份蛋糕。,我要一份蛋糕。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1067,我要一份香蕉。,我要一份香蕉。,我要一份香蕉。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1080,我要一份早餐。,我要一份早餐。,我要一份早餐。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1093,我要一份套餐。,我要一份套餐。,我要一份套餐。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
