id,source,target,scene,subtype,register,variant,priority,match_mode,notes,review_status,provenance
PHR-5085,我需要治疗咳嗽的药。,我想要醫咳嗽嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5086,我没有带感冒药。,我冇帶傷風藥。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5087,我鼻子痛。,我鼻痛。,medical,pain,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_117,generated_candidate,controlled_generation_v1.0
PHR-5088,附近哪里可以买到感冒药？,附近邊度買到傷風藥呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5089,医生说我要休息三天。,醫生話我要休息三日。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5090,咳嗽严重吗？,咳嗽嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5091,吃感冒药会困吗？,食傷風藥會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5093,我发烧两天了。,我發燒兩日喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5094,请帮我买咳嗽药水。,唔該幫我買咳藥水。,medical,buy_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_130,generated_candidate,controlled_generation_v1.0
PHR-5095,我的鼻子不舒服。,我嘅鼻唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5096,这种咳嗽药水怎么吃？,呢種咳藥水點食呀？,medical,dosage,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_124,generated_candidate,controlled_generation_v1.0
PHR-5097,我对咳嗽药水过敏。,我對咳藥水敏感。,medical,drug_allergy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_127,generated_candidate,controlled_generation_v1.0
PHR-5098,我可以同时吃咳嗽药水吗？,我可唔可以同時食咳藥水呀？,medical,drug_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_128,generated_candidate,controlled_generation_v1.0
PHR-5099,这个症状持续了一个星期。,呢個症狀持續咗一個星期。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5100,咳嗽药水一天吃几次？,咳藥水一日食幾多次呀？,medical,frequency,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_125,generated_candidate,controlled_generation_v1.0
PHR-5101,我的鼻子受伤了。,我嘅鼻整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5102,我昨天吃过咳嗽药水。,我尋日食過咳藥水。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5103,我需要治疗喉咙痛的药。,我想要醫喉嚨痛嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5104,我没有带咳嗽药水。,我冇帶咳藥水。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5105,我牙齿痛。,我牙痛。,medical,pain,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_117,generated_candidate,controlled_generation_v1.0
PHR-5106,附近哪里可以买到咳嗽药水？,附近邊度買到咳藥水呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5107,医生说我要休息一个星期。,醫生話我要休息一個星期。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5108,喉咙痛严重吗？,喉嚨痛嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5109,吃咳嗽药水会困吗？,食咳藥水會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5110,我皮肤痒。,我皮膚痕。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5111,我发烧一个星期了。,我發燒一個星期喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5112,请帮我买消炎药。,唔該幫我買消炎藥。,medical,buy_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_130,generated_candidate,controlled_generation_v1.0
PHR-5113,我的喉咙不舒服。,我嘅喉嚨唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5114,这种消炎药怎么吃？,呢種消炎藥點食呀？,medical,dosage,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_124,generated_candidate,controlled_generation_v1.0
PHR-5115,我对消炎药过敏。,我對消炎藥敏感。,medical,drug_allergy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_127,generated_candidate,controlled_generation_v1.0
PHR-5116,我可以同时吃消炎药吗？,我可唔可以同時食消炎藥呀？,medical,drug_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_128,generated_candidate,controlled_generation_v1.0
PHR-5117,这个症状持续了两个星期。,呢個症狀持續咗兩個星期。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5118,消炎药一天吃几次？,消炎藥一日食幾多次呀？,medical,frequency,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_125,generated_candidate,controlled_generation_v1.0
PHR-5119,我的喉咙受伤了。,我嘅喉嚨整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5120,我昨天吃过消炎药。,我尋日食過消炎藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5121,我需要治疗流鼻涕的药。,我想要醫流鼻涕嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5122,我没有带消炎药。,我冇帶消炎藥。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5123,我脖子痛。,我頸痛。,medical,pain,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_117,generated_candidate,controlled_generation_v1.0
PHR-5124,附近哪里可以买到消炎药？,附近邊度買到消炎藥呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5125,医生说我要休息两个星期。,醫生話我要休息兩個星期。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5126,流鼻涕严重吗？,流鼻涕嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5127,吃消炎药会困吗？,食消炎藥會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5128,我起疹子。,我出疹。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5129,我发烧一个月了。,我發燒一個月喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5130,请帮我买抗生素。,唔該幫我買抗生素。,medical,buy_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_130,generated_candidate,controlled_generation_v1.0
PHR-5131,我的牙齿不舒服。,我嘅牙唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5132,这种抗生素怎么吃？,呢種抗生素點食呀？,medical,dosage,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_124,generated_candidate,controlled_generation_v1.0
PHR-5133,我对抗生素过敏。,我對抗生素敏感。,medical,drug_allergy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_127,generated_candidate,controlled_generation_v1.0
PHR-5134,我可以同时吃抗生素吗？,我可唔可以同時食抗生素呀？,medical,drug_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_128,generated_candidate,controlled_generation_v1.0
PHR-5135,这个症状持续了一个月。,呢個症狀持續咗一個月。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5136,抗生素一天吃几次？,抗生素一日食幾多次呀？,medical,frequency,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_125,generated_candidate,controlled_generation_v1.0
PHR-5137,我的牙齿受伤了。,我嘅牙整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5138,我昨天吃过抗生素。,我尋日食過抗生素。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5139,我需要治疗鼻塞的药。,我想要醫鼻塞嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5140,我没有带抗生素。,我冇帶抗生素。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5141,我肩膀痛。,我膊頭痛。,medical,pain,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_117,generated_candidate,controlled_generation_v1.0
PHR-5142,附近哪里可以买到抗生素？,附近邊度買到抗生素呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5143,医生说我要休息一个月。,醫生話我要休息一個月。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5144,鼻塞严重吗？,鼻塞嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5145,吃抗生素会困吗？,食抗生素會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5147,我发烧半小时了。,我發燒半個鐘喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5148,请帮我买胃药。,唔該幫我買胃藥。,medical,buy_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_130,generated_candidate,controlled_generation_v1.0
PHR-5149,我的脖子不舒服。,我嘅頸唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5150,这种胃药怎么吃？,呢種胃藥點食呀？,medical,dosage,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_124,generated_candidate,controlled_generation_v1.0
PHR-5151,我对胃药过敏。,我對胃藥敏感。,medical,drug_allergy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_127,generated_candidate,controlled_generation_v1.0
PHR-5152,我可以同时吃胃药吗？,我可唔可以同時食胃藥呀？,medical,drug_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_128,generated_candidate,controlled_generation_v1.0
PHR-5153,这个症状持续了几小时。,呢個症狀持續咗幾個鐘。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5154,胃药一天吃几次？,胃藥一日食幾多次呀？,medical,frequency,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_125,generated_candidate,controlled_generation_v1.0
PHR-5155,我的脖子受伤了。,我嘅頸整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5156,我昨天吃过胃药。,我尋日食過胃藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5157,我需要治疗肚子痛的药。,我想要醫肚痛嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5158,我没有带胃药。,我冇帶胃藥。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5160,附近哪里可以买到胃药？,附近邊度買到胃藥呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5161,医生说我要休息几小时。,醫生話我要休息幾個鐘。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5162,肚子痛严重吗？,肚痛嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5163,吃胃药会困吗？,食胃藥會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5164,我没有力气。,我冇力。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5165,我发烧很久了。,我發燒好耐喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5166,请帮我买维生素。,唔該幫我買維他命。,medical,buy_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_130,generated_candidate,controlled_generation_v1.0
PHR-5167,我的肩膀不舒服。,我嘅膊頭唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5168,这种维生素怎么吃？,呢種維他命點食呀？,medical,dosage,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_124,generated_candidate,controlled_generation_v1.0
PHR-5169,我对维生素过敏。,我對維他命敏感。,medical,drug_allergy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_127,generated_candidate,controlled_generation_v1.0
PHR-5170,我可以同时吃维生素吗？,我可唔可以同時食維他命呀？,medical,drug_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_128,generated_candidate,controlled_generation_v1.0
PHR-5171,这个症状持续了半小时。,呢個症狀持續咗半個鐘。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5172,维生素一天吃几次？,維他命一日食幾多次呀？,medical,frequency,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_125,generated_candidate,controlled_generation_v1.0
PHR-5173,我的肩膀受伤了。,我嘅膊頭整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5174,我昨天吃过维生素。,我尋日食過維他命。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5175,我需要治疗胃痛的药。,我想要醫胃痛嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5176,我没有带维生素。,我冇帶維他命。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5178,附近哪里可以买到维生素？,附近邊度買到維他命呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5179,医生说我要休息半小时。,醫生話我要休息半個鐘。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5180,胃痛严重吗？,胃痛嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5181,吃维生素会困吗？,食維他命會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5182,我睡不着。,我瞓唔着。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5183,我咳嗽两天了。,我咳嗽兩日喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5184,请帮我买处方药。,唔該幫我買處方藥。,medical,buy_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_130,generated_candidate,controlled_generation_v1.0
PHR-5185,我的手臂不舒服。,我嘅手臂唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5186,这种处方药怎么吃？,呢種處方藥點食呀？,medical,dosage,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_124,generated_candidate,controlled_generation_v1.0
PHR-5187,我对处方药过敏。,我對處方藥敏感。,medical,drug_allergy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_127,generated_candidate,controlled_generation_v1.0
PHR-5188,我可以同时吃处方药吗？,我可唔可以同時食處方藥呀？,medical,drug_question,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_128,generated_candidate,controlled_generation_v1.0
PHR-5189,这个症状持续了十分钟。,呢個症狀持續咗十分鐘。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5190,处方药一天吃几次？,處方藥一日食幾多次呀？,medical,frequency,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_125,generated_candidate,controlled_generation_v1.0
PHR-5191,我的手臂受伤了。,我嘅手臂整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5192,我昨天吃过处方药。,我尋日食過處方藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5193,我需要治疗想吐的药。,我想要醫想嘔嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5194,我没有带处方药。,我冇帶處方藥。,medical,missing_medicine,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_129,generated_candidate,controlled_generation_v1.0
PHR-5196,附近哪里可以买到处方药？,附近邊度買到處方藥呀？,medical,pharmacy,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_131,generated_candidate,controlled_generation_v1.0
PHR-5197,医生说我要休息十分钟。,醫生話我要休息十分鐘。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5198,想吐严重吗？,想嘔嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5199,吃处方药会困吗？,食處方藥會唔會眼瞓呀？,medical,side_effect,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_126,generated_candidate,controlled_generation_v1.0
PHR-5200,我没有胃口。,我冇胃口。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5201,我咳嗽一个星期了。,我咳嗽一個星期喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5202,我的手腕不舒服。,我嘅手腕唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5203,这个症状持续了很久。,呢個症狀持續咗好耐。,medical,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_133,generated_candidate,controlled_generation_v1.0
PHR-5204,我的手腕受伤了。,我嘅手腕整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5205,我早上吃过止痛药。,我朝早食過止痛藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5206,我需要治疗呕吐的药。,我想要醫嘔嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5208,医生说我要休息很久。,醫生話我要休息好耐。,medical,rest_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_132,generated_candidate,controlled_generation_v1.0
PHR-5209,呕吐严重吗？,嘔嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5210,我心跳很快。,我心跳得好快。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5211,我咳嗽一个月了。,我咳嗽一個月喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5212,我的手指不舒服。,我嘅手指唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5213,我的手指受伤了。,我嘅手指整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5214,我早上吃过退烧药。,我朝早食過退燒藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5215,我需要治疗拉肚子的药。,我想要醫肚瀉嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5217,拉肚子严重吗？,肚瀉嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5219,我咳嗽半小时了。,我咳嗽半個鐘喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5220,我的胸口不舒服。,我嘅胸口唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5221,我的胸口受伤了。,我嘅胸口整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5222,我早上吃过感冒药。,我朝早食過傷風藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5223,我需要治疗头晕的药。,我想要醫頭暈嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5225,头晕严重吗？,頭暈嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5226,我过敏。,我敏感。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5227,我咳嗽很久了。,我咳嗽好耐喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5228,我的肚子不舒服。,我嘅個肚唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5229,我的肚子受伤了。,我嘅個肚整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5230,我早上吃过咳嗽药水。,我朝早食過咳藥水。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
PHR-5231,我需要治疗牙痛的药。,我想要醫牙痛嘅藥。,medical,medicine_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_123,generated_candidate,controlled_generation_v1.0
PHR-5232,我膝盖痛。,我膝頭痛。,medical,pain,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_117,generated_candidate,controlled_generation_v1.0
PHR-5233,胸口痛严重吗？,胸口痛嚴唔嚴重呀？,medical,severity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_122,generated_candidate,controlled_generation_v1.0
PHR-5234,我感冒。,我傷風。,medical,symptom,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_120,generated_candidate,controlled_generation_v1.0
PHR-5235,我喉咙痛两天了。,我喉嚨痛兩日喇。,medical,symptom_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_121,generated_candidate,controlled_generation_v1.0
PHR-5236,我的胃不舒服。,我嘅胃唔舒服。,medical,discomfort,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_118,generated_candidate,controlled_generation_v1.0
PHR-5237,我的胃受伤了。,我嘅胃整親咗。,medical,injury,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_119,generated_candidate,controlled_generation_v1.0
PHR-5238,我早上吃过消炎药。,我朝早食過消炎藥。,medical,medicine_history,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_134,generated_candidate,controlled_generation_v1.0
