id,slot_type,source,target,canonical_source,target_strategy,semantic_class,features,priority,review_status,provenance
SLV-00672,requestable_room_item,床单,床單,床单,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00673,requestable_room_item,矿泉水,樽裝水,矿泉水,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00674,room_item,热水,熱水,热水,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00675,room_item,毛巾,毛巾,毛巾,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00676,room_item,牙刷,牙刷,牙刷,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00677,room_item,拖鞋,拖鞋,拖鞋,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00678,room_item,吹风机,風筒,吹风机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00679,room_item,空调,冷氣,空调,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00680,room_item,电视,電視,电视,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00681,room_item,冰箱,雪櫃,冰箱,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00682,room_item,保险箱,夾萬,保险箱,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00683,room_item,衣架,衣架,衣架,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00684,room_item,充电插座,充電插頭,充电插座,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00685,room_item,转换插头,轉插,转换插头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00686,room_item,无线网络,Wi-Fi,无线网络,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00687,room_item,洗发水,洗頭水,洗发水,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00688,room_item,沐浴露,沐浴露,沐浴露,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00689,room_item,卫生纸,廁紙,卫生纸,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00690,room_item,枕头,枕頭,枕头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00691,room_item,被子,被,被子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00692,room_item,床单,床單,床单,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00693,room_item,房卡,房卡,房卡,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00694,room_item,门锁,門鎖,门锁,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00695,room_item,窗帘,窗簾,窗帘,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00696,room_item,遥控器,遙控器,遥控器,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00697,room_item,矿泉水,樽裝水,矿泉水,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00698,room_item,洗衣服务,洗衣服務,洗衣服务,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00699,route_place,机场,機場,机场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00700,route_place,火车站,火車站,火车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00701,route_place,地铁站,港鐵站,地铁站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00702,route_place,公交车站,巴士站,公交车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00703,route_place,出租车站,的士站,出租车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00704,route_place,酒店,酒店,酒店,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00705,route_place,餐厅,餐廳,餐厅,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00706,route_place,商场,商場,商场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00707,route_place,超市,超市,超市,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00708,route_place,医院,醫院,医院,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00709,route_place,诊所,診所,诊所,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00710,route_place,药店,藥房,药店,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00711,route_place,银行,銀行,银行,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00712,route_place,公司,公司,公司,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00713,route_place,学校,學校,学校,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00714,route_place,停车场,停車場,停车场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00715,route_place,服务台,服務台,服务台,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00716,route_place,警察局,警署,警察局,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00717,route_place,海关,海關,海关,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00718,route_place,入境处,入境處,入境处,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00719,route_place,行李领取处,行李認領處,行李领取处,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00720,route_place,登机口,登機閘口,登机口,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00721,route_place,码头,碼頭,码头,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00722,route_place,海边,海邊,海边,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00723,route_place,市中心,市中心,市中心,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00724,schedule_time,今天,今日,今天,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00725,schedule_time,明天,聽日,明天,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00726,schedule_time,早上,朝早,早上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00727,schedule_time,中午,中午,中午,same_form_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00728,schedule_time,下午,下晝,下午,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00729,schedule_time,晚上,夜晚,晚上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00730,schedule_time,今晚,今晚,今晚,same_form_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00731,schedule_time,明早,聽朝,明早,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00732,schedule_time,周末,週末,周末,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00733,schedule_time,下周,下個星期,下周,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00734,schedule_time,这个月,今個月,这个月,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00735,schedule_time,下个月,下個月,下个月,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00736,schedule_time,三点,三點,三点,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00737,schedule_time,五点半,五點半,五点半,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00738,schedule_time,下班以后,放工之後,下班以后,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00739,schedule_time,吃饭以后,食完飯之後,吃饭以后,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00740,schedule_time,开会之前,開會之前,开会之前,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00741,schedule_time,到时候,到時,到时候,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00742,scheduled_service,叫出租车,叫的士,叫出租车,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00743,scheduled_service,送餐,送餐,送餐,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00744,scheduled_service,打扫房间,執房,打扫房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00745,scheduled_service,修空调,整冷氣,修空调,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00746,scheduled_service,更换房间,換房,更换房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00747,scheduled_service,寄存行李,寄存行李,寄存行李,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00748,scheduled_service,打印文件,印文件,打印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00749,scheduled_service,复印文件,影印文件,复印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00750,scheduled_service,预约餐厅,訂餐廳,预约餐厅,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00751,scheduled_service,预约医生,約醫生,预约医生,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00752,scheduled_service,送到房间,送上房,送到房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00753,scheduled_service,联系负责人,聯絡負責人,联系负责人,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00754,scheduled_service,处理这个问题,處理呢個問題,处理这个问题,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00755,scheduled_service,延迟退房,延遲退房,延迟退房,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00756,scheduled_service,安排接送,安排接送,安排接送,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00757,service,叫出租车,叫的士,叫出租车,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00758,service,送餐,送餐,送餐,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00759,service,打扫房间,執房,打扫房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00760,service,修空调,整冷氣,修空调,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00761,service,更换房间,換房,更换房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00762,service,寄存行李,寄存行李,寄存行李,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00763,service,打印文件,印文件,打印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00764,service,复印文件,影印文件,复印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00765,service,兑换现金,兌現金,兑换现金,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00766,service,充电话费,增值電話卡,充电话费,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00767,service,办理入住,辦理入住,办理入住,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00768,service,办理退房,辦理退房,办理退房,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00769,service,预约餐厅,訂餐廳,预约餐厅,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00770,service,预约医生,約醫生,预约医生,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00771,service,送到房间,送上房,送到房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00772,service,叫醒我,叫醒我,叫醒我,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00773,service,保管这个,保管呢樣嘢,保管这个,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00774,service,查一下订单,查下張訂單,查一下订单,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00775,service,联系负责人,聯絡負責人,联系负责人,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00776,service,处理这个问题,處理呢個問題,处理这个问题,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00777,service,开具发票,開發票,开具发票,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00778,service,退还押金,退返按金,退还押金,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00779,service,取消预订,取消預訂,取消预订,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00780,service,延迟退房,延遲退房,延迟退房,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00781,service,安排接送,安排接送,安排接送,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00782,severity_symptom,头痛,頭痛,头痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00783,severity_symptom,发烧,發燒,发烧,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00784,severity_symptom,咳嗽,咳嗽,咳嗽,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00785,severity_symptom,喉咙痛,喉嚨痛,喉咙痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00786,severity_symptom,流鼻涕,流鼻涕,流鼻涕,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00787,severity_symptom,鼻塞,鼻塞,鼻塞,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00788,severity_symptom,肚子痛,肚痛,肚子痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00789,severity_symptom,胃痛,胃痛,胃痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00790,severity_symptom,想吐,想嘔,想吐,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00791,severity_symptom,呕吐,嘔,呕吐,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00792,severity_symptom,拉肚子,肚屙,拉肚子,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00793,severity_symptom,头晕,頭暈,头晕,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00794,severity_symptom,胸口痛,胸口痛,胸口痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00795,severity_symptom,呼吸困难,呼吸困難,呼吸困难,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00796,severity_symptom,皮肤痒,皮膚痕,皮肤痒,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00797,severity_symptom,起疹子,出疹,起疹子,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00798,severity_symptom,牙痛,牙痛,牙痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00799,severity_symptom,腰痛,腰痛,腰痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00800,severity_symptom,背痛,背痛,背痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00801,severity_symptom,膝盖痛,膝頭痛,膝盖痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00802,severity_symptom,心跳很快,心跳得好快,心跳很快,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00803,severity_symptom,血压高,血壓高,血压高,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00804,severity_symptom,过敏,敏感,过敏,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00805,severity_symptom,感冒,傷風,感冒,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00806,severity_symptom,受伤,整親,受伤,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00807,severity_symptom,流血,流血,流血,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00808,size,小号,細碼,小号,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00809,size,中号,中碼,中号,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00810,size,大号,大碼,大号,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00811,size,加大号,加大碼,加大号,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00812,size,三十七码,三十七碼,三十七码,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00813,size,三十八码,三十八碼,三十八码,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00814,size,三十九码,三十九碼,三十九码,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00815,size,四十码,四十碼,四十码,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00816,size,大一点,大啲,大一点,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00817,size,小一点,細啲,小一点,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00818,social_action,吃饭,食飯,吃饭,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00819,social_action,喝水,飲水,喝水,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00820,social_action,看电影,睇戲,看电影,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00821,social_action,听音乐,聽歌,听音乐,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00822,social_action,玩游戏,打機,玩游戏,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00823,social_action,看书,睇書,看书,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00824,social_action,学习,讀書,学习,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00825,social_action,散步,行下,散步,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00826,social_action,跑步,跑步,跑步,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00827,social_action,运动,做運動,运动,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00828,social_action,游泳,游水,游泳,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00829,social_action,开车,揸車,开车,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00830,social_action,坐地铁,搭港鐵,坐地铁,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00831,social_action,坐公交车,搭巴士,坐公交车,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00832,social_action,打车,搭的士,打车,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00833,social_action,购物,行街,购物,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00834,social_action,休息,抖下,休息,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00835,social_action,上网,上網,上网,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00836,social_action,拍照,影相,拍照,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00837,social_action,录像,拍片,录像,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00838,storage_item,手机,手機,手机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00839,storage_item,充电器,充電器,充电器,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00840,storage_item,充电宝,尿袋,充电宝,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00841,storage_item,耳机,耳機,耳机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00842,storage_item,电脑,電腦,电脑,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00843,storage_item,平板电脑,平板電腦,平板电脑,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00844,storage_item,相机,相機,相机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00845,storage_item,手表,手錶,手表,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00846,storage_item,眼镜,眼鏡,眼镜,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00847,storage_item,雨伞,遮,雨伞,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00848,storage_item,行李箱,行李箱,行李箱,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00849,storage_item,背包,背包,背包,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00850,storage_item,钱包,銀包,钱包,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00851,storage_item,钥匙,鎖匙,钥匙,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00852,storage_item,文件,文件,文件,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00853,storage_item,合同,合約,合同,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00854,storage_item,报告,報告,报告,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00855,storage_item,八达通,八達通,八达通,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00856,storage_item,现金,現金,现金,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00857,storage_item,信用卡,信用卡,信用卡,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00858,storage_item,会员卡,會員卡,会员卡,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00859,symptom,头痛,頭痛,头痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00860,symptom,发烧,發燒,发烧,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00861,symptom,咳嗽,咳嗽,咳嗽,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00862,symptom,喉咙痛,喉嚨痛,喉咙痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00863,symptom,流鼻涕,流鼻涕,流鼻涕,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00864,symptom,鼻塞,鼻塞,鼻塞,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00865,symptom,肚子痛,肚痛,肚子痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00866,symptom,胃痛,胃痛,胃痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00867,symptom,想吐,想嘔,想吐,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00868,symptom,呕吐,嘔,呕吐,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00869,symptom,拉肚子,肚屙,拉肚子,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00870,symptom,头晕,頭暈,头晕,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00871,symptom,胸口痛,胸口痛,胸口痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00872,symptom,呼吸困难,呼吸困難,呼吸困难,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00873,symptom,皮肤痒,皮膚痕,皮肤痒,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00874,symptom,起疹子,出疹,起疹子,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00875,symptom,牙痛,牙痛,牙痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00876,symptom,腰痛,腰痛,腰痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00877,symptom,背痛,背痛,背痛,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00878,symptom,膝盖痛,膝頭痛,膝盖痛,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00879,symptom,没有力气,冇力,没有力气,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00880,symptom,很累,好攰,很累,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00881,symptom,睡不着,瞓唔着,睡不着,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00882,symptom,没有胃口,冇胃口,没有胃口,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00883,symptom,心跳很快,心跳得好快,心跳很快,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00884,symptom,血压高,血壓高,血压高,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00885,symptom,过敏,敏感,过敏,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00886,symptom,感冒,傷風,感冒,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00887,symptom,受伤,整親,受伤,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00888,symptom,流血,流血,流血,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00889,ticket_place,机场,機場,机场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00890,ticket_place,火车站,火車站,火车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
